,loan_id,loan_purpose,date,loan_granted,loan_repaid
85988,846592,emergency_funds,2012-06-20,0,
85989,589577,other,2012-05-23,1,0.0
85990,85347,other,2012-10-01,0,
85991,800406,business,2012-05-29,1,1.0
85992,424262,emergency_funds,2012-01-23,0,
85993,190552,other,2012-06-13,0,
85994,951618,investment,2012-09-20,1,1.0
85995,620228,emergency_funds,2012-11-16,1,1.0
85996,483315,home,2012-03-26,1,1.0
85997,546439,home,2012-07-26,1,0.0
85998,692261,emergency_funds,2012-09-07,0,
85999,512411,investment,2012-11-28,0,
86000,352046,business,2012-09-19,0,
86001,171195,home,2012-02-02,1,0.0
86002,452688,business,2012-05-10,1,1.0
86003,617199,home,2012-10-02,1,1.0
86004,836607,investment,2012-02-02,0,
86005,706006,business,2012-12-19,0,
86006,89997,investment,2012-01-24,0,
86007,512534,investment,2012-06-01,0,
86008,862940,emergency_funds,2012-07-16,1,1.0
86009,945488,business,2012-01-25,0,
86010,213492,home,2012-03-12,0,
86011,217910,other,2012-03-15,1,1.0
86012,789609,investment,2012-04-05,1,1.0
86013,630423,business,2012-08-22,1,1.0
86014,769056,investment,2012-11-26,0,
86015,854016,home,2012-04-09,0,
86016,688366,investment,2012-09-13,0,
86017,466222,emergency_funds,2012-06-26,0,
86018,35722,emergency_funds,2012-08-28,1,1.0
86019,694438,other,2012-11-06,1,0.0
86020,920114,home,2012-07-16,0,
86021,493961,emergency_funds,2012-07-04,1,1.0
86022,371405,investment,2012-03-28,0,
86023,407545,home,2012-03-01,0,
86024,870313,investment,2012-11-26,1,1.0
86025,789485,home,2012-04-13,1,1.0
86026,474059,emergency_funds,2012-02-17,0,
86027,433706,investment,2012-08-07,0,
86028,582925,investment,2012-09-13,1,1.0
86029,225273,investment,2012-10-26,1,1.0
86030,586309,home,2012-06-20,1,0.0
86031,754691,other,2012-05-29,1,0.0
86032,393702,emergency_funds,2012-08-16,0,
86033,980157,other,2012-03-20,0,
86034,218102,business,2012-05-11,0,
86035,354061,business,2012-11-26,1,1.0
86036,671207,business,2012-02-06,1,1.0
86037,96112,home,2012-05-23,1,0.0
86038,361246,investment,2012-11-28,0,
86039,684897,business,2012-07-26,1,1.0
86040,412595,home,2012-10-10,0,
86041,914221,home,2012-06-14,0,
86042,392145,investment,2012-04-30,1,1.0
86043,754876,business,2012-08-01,1,1.0
86044,375351,other,2012-09-11,0,
86045,953496,business,2012-12-10,1,1.0
86046,748206,investment,2012-03-21,1,0.0
86047,151244,other,2012-02-29,0,
86048,620390,other,2012-01-09,1,0.0
86049,409859,investment,2012-06-20,0,
86050,113821,business,2012-01-23,1,1.0
86051,720014,emergency_funds,2012-08-13,1,1.0
86052,296853,investment,2012-09-18,1,1.0
86053,19490,home,2012-01-18,1,0.0
86054,600578,other,2012-05-18,0,
86055,211620,business,2012-03-29,0,
86056,656776,investment,2012-09-24,1,1.0
86057,110468,investment,2012-10-26,1,1.0
86058,830598,home,2012-02-17,0,
86059,218662,business,2012-01-30,1,0.0
86060,226025,investment,2012-11-13,1,0.0
86061,647132,other,2012-10-10,1,0.0
86062,295156,home,2012-11-22,1,1.0
86063,485120,other,2012-04-02,0,
86064,483511,emergency_funds,2012-11-28,1,1.0
86065,33803,home,2012-11-22,0,
86066,121602,investment,2012-07-09,1,1.0
86067,609265,emergency_funds,2012-11-07,0,
86068,91200,home,2012-08-08,1,1.0
86069,520017,emergency_funds,2012-03-20,0,
86070,151823,home,2012-04-05,1,0.0
86071,68802,business,2012-10-12,0,
86072,985296,investment,2012-10-16,1,1.0
86073,507451,home,2012-11-13,0,
86074,765846,home,2012-01-26,0,
86075,115633,investment,2012-02-09,1,1.0
86076,34754,home,2012-04-11,0,
86077,63642,home,2012-06-04,1,1.0
86078,773603,business,2012-02-29,0,
86079,834349,business,2012-03-27,0,
86080,285664,business,2012-08-01,0,
86081,931154,business,2012-05-23,0,
86082,332828,home,2012-04-16,0,
86083,238164,investment,2012-03-21,1,0.0
86084,898665,emergency_funds,2012-06-11,0,
86085,896194,home,2012-08-21,1,1.0
86086,673000,emergency_funds,2012-07-11,1,1.0
86087,934925,business,2012-11-08,0,
86088,142521,business,2012-04-30,1,1.0
86089,921217,home,2012-09-14,1,1.0
86090,860339,investment,2012-06-12,0,
86091,938439,other,2012-07-02,1,1.0
86092,999656,investment,2012-07-06,0,
86093,972229,emergency_funds,2012-07-17,0,
86094,613799,investment,2012-05-11,0,
86095,87054,emergency_funds,2012-10-08,1,1.0
86096,991122,investment,2012-02-10,0,
86097,797821,emergency_funds,2012-03-21,0,
86098,840581,other,2012-11-12,0,
86099,818819,business,2012-12-03,0,
86100,750661,emergency_funds,2012-12-03,1,0.0
86101,41692,investment,2012-12-12,1,0.0
86102,251544,investment,2012-11-08,0,
86103,650259,other,2012-05-02,0,
86104,595337,other,2012-11-22,0,
86105,548843,emergency_funds,2012-06-27,0,
86106,852876,investment,2012-08-08,0,
86107,833779,emergency_funds,2012-01-11,1,1.0
86108,42053,investment,2012-05-09,0,
86109,274079,home,2012-02-14,0,
86110,26725,business,2012-04-18,0,
86111,7699,business,2012-11-06,1,0.0
86112,784973,home,2012-11-21,1,1.0
86113,350541,investment,2012-04-05,0,
86114,919086,emergency_funds,2012-03-20,1,0.0
86115,295614,home,2012-02-28,1,1.0
86116,218258,investment,2012-07-03,1,1.0
86117,377487,home,2012-06-11,0,
86118,763452,home,2012-08-23,0,
86119,311288,investment,2012-07-10,0,
86120,47619,investment,2012-08-09,1,0.0
86121,151813,home,2012-04-09,0,
86122,406332,other,2012-03-20,1,0.0
86123,868009,emergency_funds,2012-04-24,1,1.0
86124,49286,home,2012-03-20,1,1.0
86125,870779,business,2012-02-14,1,1.0
86126,477637,business,2012-08-06,0,
86127,950561,business,2012-12-26,0,
86128,595028,other,2012-02-14,0,
86129,602603,business,2012-04-11,0,
86130,270635,business,2012-02-09,1,1.0
86131,953317,emergency_funds,2012-12-14,0,
86132,53786,other,2012-11-13,0,
86133,953696,emergency_funds,2012-06-07,0,
86134,879252,business,2012-07-10,0,
86135,26372,investment,2012-01-24,1,1.0
86136,786875,other,2012-05-28,0,
86137,7388,investment,2012-01-09,0,
86138,288319,other,2012-09-03,0,
86139,772004,emergency_funds,2012-05-16,0,
86140,429329,home,2012-10-03,1,0.0
86141,422621,investment,2012-10-31,0,
86142,671199,investment,2012-05-03,0,
86143,370988,home,2012-12-03,0,
86144,216842,home,2012-02-22,0,
86145,928980,business,2012-09-25,0,
86146,898306,emergency_funds,2012-07-25,1,0.0
86147,935769,investment,2012-01-03,1,0.0
86148,449982,emergency_funds,2012-03-15,0,
86149,806872,business,2012-05-09,0,
86150,441282,home,2012-11-20,0,
86151,42897,emergency_funds,2012-01-10,1,1.0
86152,854117,emergency_funds,2012-05-28,0,
86153,706008,home,2012-06-28,1,0.0
86154,101772,other,2012-06-18,0,
86155,249792,emergency_funds,2012-10-30,0,
86156,894438,emergency_funds,2012-03-28,0,
86157,83936,other,2012-01-09,0,
86158,463900,business,2012-11-05,0,
86159,391022,other,2012-05-23,1,1.0
86160,818509,other,2012-04-11,1,1.0
86161,107000,investment,2012-09-18,1,0.0
86162,735032,investment,2012-09-19,1,1.0
86163,244188,investment,2012-02-29,1,0.0
86164,709499,business,2012-01-18,1,0.0
86165,635719,emergency_funds,2012-03-13,0,
86166,300074,business,2012-06-21,1,0.0
86167,651019,emergency_funds,2012-10-25,1,0.0
86168,398168,investment,2012-03-29,0,
86169,210295,home,2012-08-02,0,
86170,524644,business,2012-06-07,0,
86171,903263,home,2012-11-08,1,0.0
86172,649997,business,2012-10-17,0,
86173,243793,investment,2012-12-21,0,
86174,828428,investment,2012-11-06,1,0.0
86175,362938,emergency_funds,2012-03-01,1,1.0
86176,956853,business,2012-09-17,0,
86177,22172,home,2012-11-13,1,1.0
86178,844143,other,2012-09-10,1,1.0
86179,19287,other,2012-04-20,1,0.0
86180,353419,home,2012-10-09,0,
86181,811385,business,2012-01-09,1,0.0
86182,862682,investment,2012-06-27,1,1.0
86183,880499,other,2012-01-13,0,
86184,91185,business,2012-08-30,1,1.0
86185,590721,emergency_funds,2012-04-17,0,
86186,191439,home,2012-01-16,1,1.0
86187,67160,business,2012-04-16,1,0.0
86188,497884,home,2012-07-03,1,0.0
86189,880946,emergency_funds,2012-07-19,1,0.0
86190,182147,business,2012-11-22,1,1.0
86191,383207,emergency_funds,2012-06-12,0,
86192,165029,other,2012-10-09,0,
86193,446873,business,2012-10-09,0,
86194,606157,business,2012-08-03,1,1.0
86195,248689,investment,2012-04-16,0,
86196,41125,home,2012-10-29,1,0.0
86197,752936,home,2012-06-27,0,
86198,750584,other,2012-07-30,0,
86199,819827,investment,2012-08-29,1,1.0
86200,931515,investment,2012-03-22,0,
86201,540780,home,2012-06-12,0,
86202,948263,business,2012-10-24,1,1.0
86203,954480,home,2012-11-27,0,
86204,469699,investment,2012-12-07,0,
86205,205810,business,2012-11-13,1,0.0
86206,288057,business,2012-11-08,0,
86207,805921,investment,2012-03-26,1,0.0
86208,469823,investment,2012-06-27,1,1.0
86209,558988,other,2012-03-20,1,0.0
86210,972557,other,2012-11-21,1,1.0
86211,23067,business,2012-08-13,0,
86212,442527,investment,2012-12-12,1,0.0
86213,538959,emergency_funds,2012-07-26,0,
86214,57786,emergency_funds,2012-01-16,0,
86215,775330,investment,2012-08-16,1,1.0
86216,929986,investment,2012-08-30,0,
86217,253369,home,2012-11-12,1,1.0
86218,808985,emergency_funds,2012-03-23,1,0.0
86219,660219,other,2012-02-09,0,
86220,441466,home,2012-09-07,1,1.0
86221,947260,emergency_funds,2012-10-15,0,
86222,908328,emergency_funds,2012-04-10,0,
86223,363821,home,2012-08-09,1,1.0
86224,302412,investment,2012-07-11,1,0.0
86225,426909,business,2012-11-29,1,1.0
86226,319403,investment,2012-12-07,0,
86227,665325,business,2012-09-13,1,1.0
86228,715060,investment,2012-08-28,1,1.0
86229,728965,investment,2012-01-31,1,1.0
86230,633704,other,2012-01-17,0,
86231,819174,investment,2012-04-16,1,1.0
86232,833790,home,2012-06-14,1,1.0
86233,150254,business,2012-05-28,0,
86234,156151,investment,2012-11-19,1,1.0
86235,884139,other,2012-07-06,0,
86236,624567,home,2012-03-09,1,0.0
86237,568413,other,2012-07-23,0,
86238,812024,home,2012-11-26,1,1.0
86239,449650,investment,2012-01-23,0,
86240,609293,investment,2012-01-17,1,1.0
86241,350449,emergency_funds,2012-02-28,1,1.0
86242,880163,other,2012-10-02,1,1.0
86243,9769,other,2012-08-31,0,
86244,860623,investment,2012-08-15,0,
86245,310811,home,2012-09-12,0,
86246,477512,home,2012-07-25,1,1.0
86247,587334,investment,2012-08-07,0,
86248,616543,emergency_funds,2012-12-12,0,
86249,460152,home,2012-11-26,0,
86250,99454,investment,2012-06-15,1,1.0
86251,523850,business,2012-06-26,0,
86252,53682,business,2012-03-30,1,1.0
86253,181026,business,2012-03-27,1,1.0
86254,41904,investment,2012-08-14,0,
86255,979704,home,2012-07-30,1,0.0
86256,376811,other,2012-06-20,0,
86257,764851,investment,2012-05-24,0,
86258,991797,investment,2012-10-24,0,
86259,443830,other,2012-05-16,1,1.0
86260,320999,other,2012-12-10,1,1.0
86261,534671,business,2012-01-09,1,0.0
86262,356403,business,2012-01-02,0,
86263,358062,home,2012-12-14,1,1.0
86264,180184,business,2012-02-22,0,
86265,355758,other,2012-04-12,1,0.0
86266,930348,emergency_funds,2012-03-14,1,0.0
86267,986732,business,2012-11-09,0,
86268,583257,business,2012-07-12,1,0.0
86269,680352,business,2012-01-17,0,
86270,288118,business,2012-11-22,0,
86271,27959,home,2012-06-28,1,1.0
86272,552327,home,2012-02-01,0,
86273,868824,business,2012-07-10,0,
86274,281327,home,2012-06-26,0,
86275,148890,investment,2012-10-15,1,1.0
86276,28936,other,2012-10-22,1,1.0
86277,868307,business,2012-12-20,1,1.0
86278,138454,investment,2012-10-16,1,1.0
86279,719938,business,2012-10-25,0,
86280,202230,home,2012-07-04,0,
86281,800349,emergency_funds,2012-11-12,1,1.0
86282,818740,business,2012-10-23,0,
86283,548885,investment,2012-04-10,0,
86284,596800,emergency_funds,2012-10-03,1,0.0
86285,832579,investment,2012-01-25,1,1.0
86286,851077,emergency_funds,2012-05-09,0,
86287,309918,other,2012-03-28,1,0.0
86288,868312,home,2012-11-21,0,
86289,916463,investment,2012-12-28,0,
86290,994147,home,2012-08-29,1,1.0
86291,120985,emergency_funds,2012-03-06,0,
86292,134558,investment,2012-12-18,1,0.0
86293,58066,business,2012-05-10,0,
86294,557804,home,2012-03-19,0,
86295,554788,home,2012-10-31,0,
86296,812640,business,2012-07-16,0,
86297,212607,home,2012-06-27,0,
86298,599825,home,2012-11-13,0,
86299,206392,home,2012-07-27,1,1.0
86300,360567,emergency_funds,2012-03-14,1,1.0
86301,941139,home,2012-01-18,1,0.0
86302,459291,other,2012-08-17,0,
86303,483357,investment,2012-01-23,0,
86304,622348,investment,2012-10-15,1,0.0
86305,158694,other,2012-12-20,1,0.0
86306,561275,home,2012-07-23,1,0.0
86307,787188,investment,2012-10-05,0,
86308,674012,investment,2012-09-20,1,0.0
86309,834512,business,2012-04-09,0,
86310,867146,business,2012-12-28,0,
86311,580118,other,2012-07-30,0,
86312,753174,business,2012-12-20,0,
86313,291728,other,2012-03-14,1,1.0
86314,999765,home,2012-05-29,0,
86315,339598,other,2012-07-19,0,
86316,258090,business,2012-09-12,0,
86317,952602,emergency_funds,2012-01-30,0,
86318,467919,business,2012-05-22,1,1.0
86319,976068,business,2012-05-24,0,
86320,811345,business,2012-11-21,0,
86321,757199,business,2012-06-05,0,
86322,867615,business,2012-08-16,0,
86323,402844,investment,2012-11-16,1,1.0
86324,833596,investment,2012-02-07,1,1.0
86325,650691,home,2012-08-22,1,1.0
86326,746289,emergency_funds,2012-08-13,0,
86327,982191,investment,2012-02-13,1,0.0
86328,685920,business,2012-01-12,0,
86329,150797,home,2012-06-13,1,1.0
86330,697754,investment,2012-02-17,0,
86331,420932,investment,2012-06-05,1,1.0
86332,724332,business,2012-07-18,0,
86333,28388,investment,2012-04-19,0,
86334,254518,home,2012-07-31,1,0.0
86335,923793,home,2012-03-07,1,1.0
86336,784315,home,2012-05-10,0,
86337,404749,business,2012-12-05,1,1.0
86338,797857,business,2012-08-15,0,
86339,344857,business,2012-07-31,1,1.0
86340,170786,business,2012-05-21,1,1.0
86341,330937,investment,2012-03-07,1,0.0
86342,812751,other,2012-06-12,1,1.0
86343,437619,investment,2012-11-08,0,
86344,80784,business,2012-04-20,1,0.0
86345,351943,other,2012-01-19,1,0.0
86346,497082,home,2012-03-06,0,
86347,60200,other,2012-01-12,1,0.0
86348,975475,emergency_funds,2012-09-05,1,0.0
86349,576074,other,2012-06-29,1,0.0
86350,595817,home,2012-06-29,0,
86351,887836,other,2012-03-16,0,
86352,162708,business,2012-06-07,0,
86353,194362,emergency_funds,2012-02-17,0,
86354,21026,home,2012-12-24,1,1.0
86355,309372,investment,2012-10-15,1,1.0
86356,390343,other,2012-01-10,0,
86357,201104,business,2012-10-25,1,0.0
86358,513130,home,2012-10-29,0,
86359,334655,other,2012-05-31,0,
86360,719228,investment,2012-10-08,0,
86361,719251,business,2012-02-27,1,1.0
86362,514100,emergency_funds,2012-04-24,1,1.0
86363,599787,other,2012-02-24,0,
86364,987726,emergency_funds,2012-03-02,0,
86365,584258,other,2012-02-27,1,0.0
86366,319999,investment,2012-02-16,0,
86367,298811,home,2012-03-13,0,
86368,531677,business,2012-11-20,0,
86369,720539,investment,2012-08-13,1,0.0
86370,262028,home,2012-03-07,1,0.0
86371,556320,home,2012-06-29,1,1.0
86372,507170,business,2012-02-08,0,
86373,477927,home,2012-01-04,0,
86374,744079,emergency_funds,2012-01-19,0,
86375,662370,other,2012-05-24,0,
86376,489050,other,2012-09-28,0,
86377,362420,emergency_funds,2012-06-01,0,
86378,792521,home,2012-07-16,0,
86379,274899,business,2012-11-13,0,
86380,408010,investment,2012-04-23,1,0.0
86381,395896,business,2012-06-14,1,1.0
86382,147719,investment,2012-04-06,1,1.0
86383,88153,other,2012-12-11,0,
86384,527156,emergency_funds,2012-08-09,0,
86385,957547,emergency_funds,2012-11-08,0,
86386,886661,home,2012-03-06,1,0.0
86387,152598,home,2012-07-30,1,1.0
86388,382918,investment,2012-02-22,1,0.0
86389,504813,other,2012-11-20,0,
86390,340575,investment,2012-06-20,1,1.0
86391,549547,home,2012-03-05,1,1.0
86392,648584,home,2012-02-06,0,
86393,856169,emergency_funds,2012-02-08,0,
86394,665372,other,2012-10-03,0,
86395,468808,business,2012-04-16,0,
86396,202719,emergency_funds,2012-03-19,1,1.0
86397,527005,emergency_funds,2012-05-14,0,
86398,304120,emergency_funds,2012-01-30,0,
86399,348849,home,2012-12-19,1,0.0
86400,290112,emergency_funds,2012-05-10,0,
86401,196418,home,2012-01-17,0,
86402,698531,other,2012-07-11,1,0.0
86403,821465,emergency_funds,2012-05-02,0,
86404,321247,investment,2012-06-28,1,1.0
86405,650204,business,2012-09-18,1,1.0
86406,808617,emergency_funds,2012-04-19,0,
86407,519230,home,2012-10-17,0,
86408,931079,business,2012-03-20,0,
86409,735480,home,2012-05-16,0,
86410,946813,emergency_funds,2012-11-28,0,
86411,140265,home,2012-08-27,1,1.0
86412,340824,home,2012-01-18,0,
86413,675228,home,2012-07-17,0,
86414,929715,business,2012-03-14,1,1.0
86415,311266,business,2012-06-21,0,
86416,210543,investment,2012-06-04,1,1.0
86417,405025,home,2012-10-10,0,
86418,760752,investment,2012-05-03,1,1.0
86419,835258,home,2012-07-27,0,
86420,148804,emergency_funds,2012-02-22,1,0.0
86421,942362,other,2012-09-07,0,
86422,490169,other,2012-05-16,0,
86423,574899,home,2012-04-16,0,
86424,458712,home,2012-09-19,1,1.0
86425,303063,other,2012-03-26,1,0.0
86426,947699,home,2012-11-01,0,
86427,620120,investment,2012-02-22,0,
86428,654500,home,2012-03-09,0,
86429,355742,other,2012-11-02,0,
86430,641425,business,2012-04-30,1,1.0
86431,706684,home,2012-05-08,0,
86432,267559,other,2012-02-24,0,
86433,555818,business,2012-11-16,0,
86434,965579,investment,2012-05-11,1,1.0
86435,290961,home,2012-06-21,1,0.0
86436,518585,investment,2012-08-23,0,
86437,425232,investment,2012-02-01,1,1.0
86438,544671,other,2012-03-22,1,1.0
86439,699991,business,2012-01-24,1,1.0
86440,757888,investment,2012-03-13,1,1.0
86441,996031,business,2012-09-18,0,
86442,344590,emergency_funds,2012-04-11,0,
86443,447608,business,2012-03-30,0,
86444,37067,other,2012-01-27,1,1.0
86445,569923,home,2012-04-23,1,0.0
86446,828850,business,2012-05-07,0,
86447,43948,emergency_funds,2012-03-26,0,
86448,652392,home,2012-09-20,1,1.0
86449,545330,investment,2012-01-18,1,1.0
86450,85289,other,2012-04-26,0,
86451,954090,home,2012-06-28,0,
86452,44681,business,2012-01-10,0,
86453,193661,home,2012-01-20,1,0.0
86454,999942,business,2012-04-23,0,
86455,705867,investment,2012-01-17,0,
86456,521331,business,2012-08-29,0,
86457,294789,business,2012-05-01,0,
86458,228431,home,2012-04-09,1,0.0
86459,215169,emergency_funds,2012-10-31,0,
86460,395492,home,2012-07-16,0,
86461,592850,business,2012-06-26,1,1.0
86462,83606,home,2012-01-12,1,1.0
86463,354157,business,2012-01-25,0,
86464,387410,other,2012-05-14,1,0.0
86465,539106,home,2012-11-29,0,
86466,218178,business,2012-06-19,1,1.0
86467,282454,investment,2012-06-21,0,
86468,855780,investment,2012-05-07,1,1.0
86469,45713,other,2012-05-28,0,
86470,855379,business,2012-01-23,1,1.0
86471,295211,emergency_funds,2012-10-09,0,
86472,461825,home,2012-02-02,0,
86473,504333,business,2012-07-06,0,
86474,109087,other,2012-07-17,1,1.0
86475,737890,home,2012-06-21,0,
86476,997630,investment,2012-06-01,1,1.0
86477,275117,home,2012-07-24,1,0.0
86478,891692,home,2012-03-08,0,
86479,120653,business,2012-01-18,1,1.0
86480,157565,other,2012-09-20,0,
86481,418685,home,2012-07-13,0,
86482,485451,business,2012-06-25,1,1.0
86483,846648,home,2012-09-21,0,
86484,362267,emergency_funds,2012-03-01,0,
86485,320685,home,2012-07-30,0,
86486,350544,business,2012-01-18,1,1.0
86487,217977,other,2012-01-05,0,
86488,422202,emergency_funds,2012-10-26,1,0.0
86489,928480,business,2012-06-13,0,
86490,817038,investment,2012-05-21,1,0.0
86491,335226,emergency_funds,2012-09-05,1,0.0
86492,493231,business,2012-07-16,0,
86493,131952,investment,2012-08-13,1,1.0
86494,425345,investment,2012-05-30,0,
86495,514629,business,2012-05-30,1,1.0
86496,242450,investment,2012-02-13,0,
86497,964056,business,2012-08-09,1,1.0
86498,994048,emergency_funds,2012-09-12,1,0.0
86499,259476,investment,2012-07-11,0,
86500,951440,home,2012-06-04,1,0.0
86501,604111,business,2012-10-12,1,1.0
86502,97611,business,2012-09-19,1,1.0
86503,801041,other,2012-10-05,0,
86504,552601,investment,2012-01-09,0,
86505,976925,emergency_funds,2012-01-12,0,
86506,203807,other,2012-01-16,1,1.0
86507,754092,business,2012-04-10,1,1.0
86508,178191,investment,2012-07-25,0,
86509,685800,home,2012-04-18,1,1.0
86510,673519,business,2012-11-21,0,
86511,437220,business,2012-06-29,1,1.0
86512,852756,other,2012-03-15,0,
86513,918635,home,2012-01-04,0,
86514,484244,investment,2012-01-12,0,
86515,971143,investment,2012-10-30,1,0.0
86516,391260,other,2012-10-10,0,
86517,661440,other,2012-08-28,0,
86518,917241,business,2012-04-26,0,
86519,354977,home,2012-10-03,0,
86520,893237,emergency_funds,2012-11-06,1,1.0
86521,804224,other,2012-02-07,0,
86522,132850,investment,2012-05-01,0,
86523,155679,other,2012-02-27,1,1.0
86524,800859,emergency_funds,2012-03-27,0,
86525,79682,emergency_funds,2012-12-14,1,1.0
86526,976421,other,2012-11-23,0,
86527,689146,home,2012-12-18,0,
86528,184372,business,2012-10-04,1,1.0
86529,682234,investment,2012-02-24,0,
86530,807364,home,2012-12-21,0,
86531,986540,emergency_funds,2012-11-02,0,
86532,809566,investment,2012-04-20,0,
86533,590993,other,2012-02-02,0,
86534,749203,home,2012-03-05,0,
86535,589251,emergency_funds,2012-12-28,0,
86536,766239,other,2012-06-06,1,0.0
86537,157852,emergency_funds,2012-07-02,0,
86538,749939,other,2012-07-24,0,
86539,348210,emergency_funds,2012-11-22,1,0.0
86540,890241,business,2012-09-24,0,
86541,681676,emergency_funds,2012-04-23,0,
86542,119313,home,2012-09-27,0,
86543,483153,home,2012-02-20,0,
86544,392425,other,2012-07-17,0,
86545,63986,home,2012-06-26,0,
86546,908174,business,2012-09-04,1,0.0
86547,255508,emergency_funds,2012-11-27,1,0.0
86548,320501,business,2012-07-05,1,1.0
86549,881071,home,2012-08-30,0,
86550,816180,emergency_funds,2012-10-17,0,
86551,664433,investment,2012-11-14,1,1.0
86552,292451,other,2012-05-17,1,1.0
86553,94445,emergency_funds,2012-08-22,1,0.0
86554,971894,business,2012-04-23,0,
86555,840574,business,2012-06-14,0,
86556,166583,business,2012-11-16,0,
86557,828399,investment,2012-04-17,1,1.0
86558,927846,business,2012-01-03,1,1.0
86559,698844,business,2012-10-23,1,1.0
86560,787848,other,2012-12-06,1,0.0
86561,716977,emergency_funds,2012-07-02,0,
86562,553649,business,2012-02-07,0,
86563,629322,other,2012-04-09,1,0.0
86564,37138,other,2012-08-21,1,0.0
86565,633106,home,2012-09-26,0,
86566,103868,investment,2012-07-27,1,1.0
86567,850267,emergency_funds,2012-06-04,0,
86568,471415,other,2012-09-03,0,
86569,340376,home,2012-04-06,0,
86570,833271,home,2012-01-02,0,
86571,305717,other,2012-08-27,0,
86572,587762,investment,2012-05-15,0,
86573,988811,business,2012-12-14,0,
86574,828738,home,2012-10-29,0,
86575,388130,other,2012-12-20,0,
86576,53777,home,2012-02-28,0,
86577,590713,business,2012-12-17,1,1.0
86578,10163,business,2012-02-14,0,
86579,998815,business,2012-09-14,0,
86580,137270,home,2012-07-31,1,1.0
86581,1783,home,2012-11-26,1,1.0
86582,38125,other,2012-11-15,1,1.0
86583,983551,home,2012-12-20,0,
86584,662461,business,2012-05-07,0,
86585,749008,other,2012-10-30,1,1.0
86586,20970,emergency_funds,2012-06-12,0,
86587,296620,emergency_funds,2012-10-05,0,
86588,240868,emergency_funds,2012-02-23,0,
86589,240630,other,2012-09-18,1,1.0
86590,895396,home,2012-03-01,1,0.0
86591,961144,home,2012-11-26,0,
86592,377767,home,2012-07-19,0,
86593,339183,investment,2012-01-23,0,
86594,835339,home,2012-11-29,1,1.0
86595,67647,business,2012-11-21,0,
86596,802146,emergency_funds,2012-04-05,0,
86597,863886,home,2012-08-09,1,1.0
86598,812709,business,2012-05-18,1,0.0
86599,823865,business,2012-01-03,1,1.0
86600,282229,other,2012-10-03,1,1.0
86601,447601,investment,2012-10-11,1,1.0
86602,111608,business,2012-01-30,1,1.0
86603,704983,investment,2012-01-31,1,1.0
86604,845623,other,2012-09-13,0,
86605,67936,investment,2012-02-13,1,1.0
86606,133653,business,2012-07-24,1,1.0
86607,35502,other,2012-07-02,1,1.0
86608,564416,investment,2012-05-15,1,1.0
86609,752041,business,2012-04-17,0,
86610,64010,emergency_funds,2012-04-02,1,0.0
86611,793453,business,2012-12-21,0,
86612,549776,other,2012-02-01,1,1.0
86613,115898,home,2012-05-09,1,1.0
86614,472057,home,2012-11-08,0,
86615,60237,other,2012-05-21,0,
86616,10587,investment,2012-03-07,1,1.0
86617,986936,business,2012-01-10,1,1.0
86618,946602,other,2012-07-16,1,0.0
86619,418889,other,2012-02-22,1,1.0
86620,327450,home,2012-12-26,1,1.0
86621,551696,other,2012-02-06,1,1.0
86622,580848,business,2012-06-04,1,0.0
86623,996299,business,2012-01-13,0,
86624,374548,home,2012-08-21,1,1.0
86625,980741,business,2012-12-26,0,
86626,575852,home,2012-11-09,0,
86627,274214,home,2012-02-15,1,1.0
86628,194475,home,2012-02-13,1,1.0
86629,982182,business,2012-01-20,1,1.0
86630,142107,business,2012-11-07,0,
86631,737501,business,2012-04-06,0,
86632,368325,investment,2012-11-09,1,1.0
86633,144693,business,2012-12-26,0,
86634,567435,emergency_funds,2012-07-19,1,1.0
86635,655700,business,2012-11-28,1,1.0
86636,464167,home,2012-01-09,1,1.0
86637,385042,other,2012-06-18,1,0.0
86638,346595,investment,2012-11-20,0,
86639,270743,other,2012-08-24,0,
86640,718190,other,2012-10-09,0,
86641,911661,home,2012-12-11,0,
86642,286483,emergency_funds,2012-05-31,1,1.0
86643,588462,home,2012-02-06,1,1.0
86644,658151,investment,2012-06-19,1,1.0
86645,819419,business,2012-04-20,1,1.0
86646,459630,investment,2012-02-22,1,0.0
86647,593787,emergency_funds,2012-03-08,1,0.0
86648,101012,emergency_funds,2012-06-28,0,
86649,793998,home,2012-11-01,0,
86650,266482,emergency_funds,2012-02-14,1,1.0
86651,726792,investment,2012-05-25,0,
86652,894686,home,2012-10-17,1,1.0
86653,490281,home,2012-09-05,1,1.0
86654,557494,emergency_funds,2012-12-19,0,
86655,903645,other,2012-10-18,1,1.0
86656,399319,emergency_funds,2012-08-20,0,
86657,583320,home,2012-09-10,0,
86658,329136,emergency_funds,2012-10-05,1,1.0
86659,1649,other,2012-11-19,0,
86660,237925,investment,2012-01-06,1,0.0
86661,631702,investment,2012-11-28,1,1.0
86662,809603,other,2012-08-16,1,0.0
86663,18917,home,2012-03-13,0,
86664,159255,investment,2012-04-05,0,
86665,747715,home,2012-07-16,1,0.0
86666,858634,investment,2012-04-20,1,0.0
86667,590098,business,2012-12-27,0,
86668,315526,home,2012-05-01,1,1.0
86669,403752,emergency_funds,2012-12-11,0,
86670,674777,home,2012-03-15,1,1.0
86671,114406,investment,2012-08-31,0,
86672,128874,business,2012-11-23,1,0.0
